basis_status,boundary_gap_to_leading,displacement_kind,frobenius_norm,full_entropy_effective_rank,learning_rate,numerical_rank,numerical_threshold,optimizer,parameters,relative_boundary_gap,relative_reconstruction_residual,retained_rank,run_id,shape,spectral_norm,stable_rank,stage,step,tensor,top_rank_energy
resolved,0.0002595593651262853,saved_segment,0.01382119042170224,742.7319925742659,0.0003,768,3.9413385226391587e-16,normuon,1769472,0.00027997474853607926,3.7357714331421546e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.000770408450603242,321.84652560479776,2,2,0.layers.1.attn.Wqkv.weight,0.045153221273815464
resolved,0.0002595593651262853,cumulative,0.01382119042170224,742.7319925742659,0.0003,768,3.9413385226391587e-16,normuon,1769472,0.00027997474853607926,3.7357714331421546e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.000770408450603242,321.84652560479776,2,2,0.layers.1.attn.Wqkv.weight,0.045153221273815464
resolved,0.0017921723381152113,saved_segment,0.012714722516921555,754.2197499922108,0.0003,768,3.332548976032497e-16,normuon,1769472,0.0019111267988952967,3.904705985070312e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0006514091287610191,380.9834344507676,2,2,0.layers.1.mlp.Wi.weight,0.038648280351792616
resolved,0.0017921723381152113,cumulative,0.012714722516921555,754.2197499922108,0.0003,768,3.332548976032497e-16,normuon,1769472,0.0019111267988952967,3.904705985070312e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0006514091287610191,380.9834344507676,2,2,0.layers.1.mlp.Wi.weight,0.038648280351792616
resolved,0.0008767117998795815,saved_segment,0.007673817758725235,754.9057137295019,0.0003,768,9.304993568595814e-17,normuon,884736,0.0008847389792933524,3.8259464334315375e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.0003637670622240709,445.0166056739905,2,2,0.layers.1.mlp.Wo.weight,0.03559446014169786
resolved,0.0008767117998795815,cumulative,0.007673817758725235,754.9057137295019,0.0003,768,9.304993568595814e-17,normuon,884736,0.0008847389792933524,3.8259464334315375e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.0003637670622240709,445.0166056739905,2,2,0.layers.1.mlp.Wo.weight,0.03559446014169786
resolved,0.00010869902163240404,saved_segment,0.007471889584750665,734.9420645132316,0.0003,768,6.267363150232155e-17,normuon,589824,0.00011075455730629212,4.084934020716594e-15,16,diagnostic-natural-normuon,"[768, 768]",0.0003675220618226707,413.32727276284214,2,2,0.layers.10.attn.Wo.weight,0.037587422791819355
resolved,0.00010869902163240404,cumulative,0.007471889584750665,734.9420645132316,0.0003,768,6.267363150232155e-17,normuon,589824,0.00011075455730629212,4.084934020716594e-15,16,diagnostic-natural-normuon,"[768, 768]",0.0003675220618226707,413.32727276284214,2,2,0.layers.10.attn.Wo.weight,0.037587422791819355
resolved,0.0016599890118947378,saved_segment,0.013627377385304253,743.2736584381591,0.0003,768,3.75897061968414e-16,normuon,1769472,0.0017088727443044683,3.86996268351042e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007347612275219676,343.9791382012204,2,2,0.layers.10.attn.Wqkv.weight,0.04508327741091585
resolved,0.0016599890118947378,cumulative,0.013627377385304253,743.2736584381591,0.0003,768,3.75897061968414e-16,normuon,1769472,0.0017088727443044683,3.86996268351042e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007347612275219676,343.9791382012204,2,2,0.layers.10.attn.Wqkv.weight,0.04508327741091585
resolved,0.0019341393557638614,saved_segment,0.013185968223246164,748.3298301035247,0.0003,768,3.7803702422290833e-16,normuon,1769472,0.002037075067616794,3.728586703542923e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007389441846452001,318.4203227985225,2,2,0.layers.10.mlp.Wi.weight,0.04747735619974259
resolved,0.0019341393557638614,cumulative,0.013185968223246164,748.3298301035247,0.0003,768,3.7803702422290833e-16,normuon,1769472,0.002037075067616794,3.728586703542923e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007389441846452001,318.4203227985225,2,2,0.layers.10.mlp.Wi.weight,0.04747735619974259
resolved,0.0003712496286754164,saved_segment,0.007717951552818138,754.338453587105,0.0003,768,9.314132885682427e-17,normuon,884736,0.00037437576710442136,3.748277038635461e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036412435237186336,449.2671305772759,2,2,0.layers.10.mlp.Wo.weight,0.03528933709618363
resolved,0.0003712496286754164,cumulative,0.007717951552818138,754.338453587105,0.0003,768,9.314132885682427e-17,normuon,884736,0.00037437576710442136,3.748277038635461e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036412435237186336,449.2671305772759,2,2,0.layers.10.mlp.Wo.weight,0.03528933709618363
resolved,0.0003862701368138625,saved_segment,0.007448350787704471,731.2002470950085,0.0003,768,6.294441864298982e-17,normuon,589824,0.00039477830145982724,3.740258540487551e-15,16,diagnostic-natural-normuon,"[768, 768]",0.0003691099744083613,407.2008552895398,2,2,0.layers.11.attn.Wo.weight,0.037921849139159754
resolved,0.0003862701368138625,cumulative,0.007448350787704471,731.2002470950085,0.0003,768,6.294441864298982e-17,normuon,589824,0.00039477830145982724,3.740258540487551e-15,16,diagnostic-natural-normuon,"[768, 768]",0.0003691099744083613,407.2008552895398,2,2,0.layers.11.attn.Wo.weight,0.037921849139159754
resolved,0.0009673590044736252,saved_segment,0.0135924232712023,742.1877576697203,0.0003,768,3.86169329520122e-16,normuon,1769472,0.0010180396335410097,3.990328588573231e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007548402988405971,324.2527174270415,2,2,0.layers.11.attn.Wqkv.weight,0.046380455055986085
resolved,0.0009673590044736252,cumulative,0.0135924232712023,742.1877576697203,0.0003,768,3.86169329520122e-16,normuon,1769472,0.0010180396335410097,3.990328588573231e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007548402988405971,324.2527174270415,2,2,0.layers.11.attn.Wqkv.weight,0.046380455055986085
resolved,0.001218719261735933,saved_segment,0.01323768232765573,748.3911268337793,0.0003,768,3.7436417309521007e-16,normuon,1769472,0.001276126379901373,3.804735189051375e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007317649090505434,327.2508253996273,2,2,0.layers.11.mlp.Wi.weight,0.046366337818914576
resolved,0.001218719261735933,cumulative,0.01323768232765573,748.3911268337793,0.0003,768,3.7436417309521007e-16,normuon,1769472,0.001276126379901373,3.804735189051375e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007317649090505434,327.2508253996273,2,2,0.layers.11.mlp.Wi.weight,0.046366337818914576
resolved,0.00012534050976049116,saved_segment,0.007390234329394192,726.641537977269,0.0003,768,9.990829288939739e-17,normuon,884736,0.0001348967871039101,3.797790024454967e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.0003905789501978407,358.01296210841633,2,2,0.layers.11.mlp.Wo.weight,0.03921537718048597
resolved,0.00012534050976049116,cumulative,0.007390234329394192,726.641537977269,0.0003,768,9.990829288939739e-17,normuon,884736,0.0001348967871039101,3.797790024454967e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.0003905789501978407,358.01296210841633,2,2,0.layers.11.mlp.Wo.weight,0.03921537718048597
resolved,7.682149833413718e-05,saved_segment,0.007410420206600066,725.5981086364982,0.0003,768,6.361911391200805e-17,normuon,589824,7.941433276830012e-05,3.885946077482893e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00037306642930697996,394.56024959389674,2,2,0.layers.12.attn.Wo.weight,0.0383615625018878
resolved,7.682149833413718e-05,cumulative,0.007410420206600066,725.5981086364982,0.0003,768,6.361911391200805e-17,normuon,589824,7.941433276830012e-05,3.885946077482893e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00037306642930697996,394.56024959389674,2,2,0.layers.12.attn.Wo.weight,0.0383615625018878
resolved,0.00035107691906171505,saved_segment,0.013967464832176466,747.0167964520872,0.0003,768,4.088179602929648e-16,normuon,1769472,0.0003961759203902019,3.915196116722562e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.00079911129064139,305.50662985835163,2,2,0.layers.12.attn.Wqkv.weight,0.04462750600994435
resolved,0.00035107691906171505,cumulative,0.013967464832176466,747.0167964520872,0.0003,768,4.088179602929648e-16,normuon,1769472,0.0003961759203902019,3.915196116722562e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.00079911129064139,305.50662985835163,2,2,0.layers.12.attn.Wqkv.weight,0.04462750600994435
resolved,0.003504156889873337,saved_segment,0.013177939284573217,748.5327837598057,0.0003,768,3.7600782610959436e-16,normuon,1769472,0.0036842882179290845,3.813091322130149e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007349777367862671,321.4745791156237,2,2,0.layers.12.mlp.Wi.weight,0.04688356605233338
resolved,0.003504156889873337,cumulative,0.013177939284573217,748.5327837598057,0.0003,768,3.7600782610959436e-16,normuon,1769472,0.0036842882179290845,3.813091322130149e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007349777367862671,321.4745791156237,2,2,0.layers.12.mlp.Wi.weight,0.04688356605233338
resolved,0.0005138613597757154,saved_segment,0.00773016346296229,754.3496868987149,0.0003,768,9.32327672316648e-17,normuon,884736,0.0005183424319683477,3.749380858496217e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036448181923892864,449.806384136463,2,2,0.layers.12.mlp.Wo.weight,0.035224661642478255
resolved,0.0005138613597757154,cumulative,0.00773016346296229,754.3496868987149,0.0003,768,9.32327672316648e-17,normuon,884736,0.0005183424319683477,3.749380858496217e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036448181923892864,449.806384136463,2,2,0.layers.12.mlp.Wo.weight,0.035224661642478255
resolved,0.0003312840390551405,saved_segment,0.007436372318329544,730.0461984325004,0.0003,768,6.241730269452312e-17,normuon,589824,0.0003359488909119222,3.839977051603416e-15,16,diagnostic-natural-normuon,"[768, 768]",0.0003660189337975596,412.7766745355736,2,2,0.layers.13.attn.Wo.weight,0.03797325543778982
resolved,0.0003312840390551405,cumulative,0.007436372318329544,730.0461984325004,0.0003,768,6.241730269452312e-17,normuon,589824,0.0003359488909119222,3.839977051603416e-15,16,diagnostic-natural-normuon,"[768, 768]",0.0003660189337975596,412.7766745355736,2,2,0.layers.13.attn.Wo.weight,0.03797325543778982
resolved,0.0007562130760024788,saved_segment,0.013643238988879921,743.379865057217,0.0003,768,3.7895170280970163e-16,normuon,1769472,0.0007863651055395017,3.9253893636951e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007407320952973902,339.24436935359745,2,2,0.layers.13.attn.Wqkv.weight,0.045074036657619276
resolved,0.0007562130760024788,cumulative,0.013643238988879921,743.379865057217,0.0003,768,3.7895170280970163e-16,normuon,1769472,0.0007863651055395017,3.9253893636951e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007407320952973902,339.24436935359745,2,2,0.layers.13.attn.Wqkv.weight,0.045074036657619276
resolved,0.0024053034506080198,saved_segment,0.01309072014529849,749.6060704098318,0.0003,768,3.688772431121735e-16,normuon,1769472,0.002509994886689378,3.791045770182635e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007210396764867363,329.6163536550663,2,2,0.layers.13.mlp.Wi.weight,0.0465489425689737
resolved,0.0024053034506080198,cumulative,0.01309072014529849,749.6060704098318,0.0003,768,3.688772431121735e-16,normuon,1769472,0.002509994886689378,3.791045770182635e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007210396764867363,329.6163536550663,2,2,0.layers.13.mlp.Wi.weight,0.0465489425689737
resolved,0.00024409827197634343,saved_segment,0.007705665569302411,754.5377405143869,0.0003,768,9.31901125291839e-17,normuon,884736,0.00024642912425817487,3.735905347876789e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036431506602521463,447.3691677948903,2,2,0.layers.13.mlp.Wo.weight,0.03534599400174629
resolved,0.00024409827197634343,cumulative,0.007705665569302411,754.5377405143869,0.0003,768,9.31901125291839e-17,normuon,884736,0.00024642912425817487,3.735905347876789e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036431506602521463,447.3691677948903,2,2,0.layers.13.mlp.Wo.weight,0.03534599400174629
resolved,0.00029232923232880016,saved_segment,0.00742469063305197,727.2462208625718,0.0003,768,6.313089839947361e-17,normuon,589824,0.00029970300084898154,3.8086507185173146e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00037020350326488803,402.23112769453843,2,2,0.layers.14.attn.Wo.weight,0.038207796008313324
resolved,0.00029232923232880016,cumulative,0.00742469063305197,727.2462208625718,0.0003,768,6.313089839947361e-17,normuon,589824,0.00029970300084898154,3.8086507185173146e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00037020350326488803,402.23112769453843,2,2,0.layers.14.attn.Wo.weight,0.038207796008313324
resolved,0.0011382733559538228,saved_segment,0.013653524948736317,745.7064053151862,0.0003,768,3.727989851066248e-16,normuon,1769472,0.001180953778545818,3.86497173045904e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007287054559072459,351.0633834882743,2,2,0.layers.14.attn.Wqkv.weight,0.04359163035194095
resolved,0.0011382733559538228,cumulative,0.013653524948736317,745.7064053151862,0.0003,768,3.727989851066248e-16,normuon,1769472,0.001180953778545818,3.86497173045904e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007287054559072459,351.0633834882743,2,2,0.layers.14.attn.Wqkv.weight,0.04359163035194095
resolved,0.00030818300838357916,saved_segment,0.013101286597295533,749.8863770783742,0.0003,768,3.723407946786925e-16,normuon,1769472,0.0003247467316248063,3.869949225196582e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007278098368792508,324.03509693783496,2,2,0.layers.14.mlp.Wi.weight,0.04628344536803602
resolved,0.00030818300838357916,cumulative,0.013101286597295533,749.8863770783742,0.0003,768,3.723407946786925e-16,normuon,1769472,0.0003247467316248063,3.869949225196582e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007278098368792508,324.03509693783496,2,2,0.layers.14.mlp.Wi.weight,0.04628344536803602
resolved,0.0005370474376004199,saved_segment,0.00773626576717322,754.2160777660564,0.0003,768,9.331584195890671e-17,normuon,884736,0.0005417611593898506,3.700891612794071e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.0003648065894738684,449.7150408865356,2,2,0.layers.14.mlp.Wo.weight,0.035192885825550135
resolved,0.0005370474376004199,cumulative,0.00773626576717322,754.2160777660564,0.0003,768,9.331584195890671e-17,normuon,884736,0.0005417611593898506,3.700891612794071e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.0003648065894738684,449.7150408865356,2,2,0.layers.14.mlp.Wo.weight,0.035192885825550135
resolved,0.00018605988399384774,saved_segment,0.0074094853141248715,725.9910111973628,0.0003,768,6.274697774756134e-17,normuon,589824,0.00018962222732411038,3.6563628398954795e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00036795216875330994,405.5023253949626,2,2,0.layers.15.attn.Wo.weight,0.03829846938039594
resolved,0.00018605988399384774,cumulative,0.0074094853141248715,725.9910111973628,0.0003,768,6.274697774756134e-17,normuon,589824,0.00018962222732411038,3.6563628398954795e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00036795216875330994,405.5023253949626,2,2,0.layers.15.attn.Wo.weight,0.03829846938039594
resolved,0.0021326040738935447,saved_segment,0.013759887649082793,744.1103580012324,0.0003,768,3.8231346537644444e-16,normuon,1769472,0.0022251793066121557,3.896894959821705e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007473032900208673,339.0283275190457,2,2,0.layers.15.attn.Wqkv.weight,0.04504326580957946
resolved,0.0021326040738935447,cumulative,0.013759887649082793,744.1103580012324,0.0003,768,3.8231346537644444e-16,normuon,1769472,0.0022251793066121557,3.896894959821705e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007473032900208673,339.0283275190457,2,2,0.layers.15.attn.Wqkv.weight,0.04504326580957946
resolved,0.0014529306189088726,saved_segment,0.013185590130863373,749.2068151988135,0.0003,768,3.8838011123552775e-16,normuon,1769472,0.0015836137521125005,3.8955571274431025e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007591616858673761,301.66892823833837,2,2,0.layers.15.mlp.Wi.weight,0.04670100242182605
resolved,0.0014529306189088726,cumulative,0.013185590130863373,749.2068151988135,0.0003,768,3.8838011123552775e-16,normuon,1769472,0.0015836137521125005,3.8955571274431025e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007591616858673761,301.66892823833837,2,2,0.layers.15.mlp.Wi.weight,0.04670100242182605
resolved,0.0003900120145061882,saved_segment,0.00779460952702148,749.889946232592,0.0003,768,9.402673180396016e-17,normuon,884736,0.0003952599017079041,3.816731185889775e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036758572423192755,449.6467460211079,2,2,0.layers.15.mlp.Wo.weight,0.034901342432872816
resolved,0.0003900120145061882,cumulative,0.00779460952702148,749.889946232592,0.0003,768,9.402673180396016e-17,normuon,884736,0.0003952599017079041,3.816731185889775e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036758572423192755,449.6467460211079,2,2,0.layers.15.mlp.Wo.weight,0.034901342432872816
resolved,0.00022633482335643237,saved_segment,0.007433853823834033,728.1928478228925,0.0003,768,6.241452279155785e-17,normuon,589824,0.00022920805491691377,3.780084850579908e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00036600263227417614,412.53387523376597,2,2,0.layers.16.attn.Wo.weight,0.03811050573381901
resolved,0.00022633482335643237,cumulative,0.007433853823834033,728.1928478228925,0.0003,768,6.241452279155785e-17,normuon,589824,0.00022920805491691377,3.780084850579908e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00036600263227417614,412.53387523376597,2,2,0.layers.16.attn.Wo.weight,0.03811050573381901
resolved,0.002037536082302945,saved_segment,0.01392336170084235,749.5229531614916,0.0003,768,3.6253762751026703e-16,normuon,1769472,0.0021288551108501856,3.919744794078667e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007086477101402006,386.0356689646498,2,2,0.layers.16.attn.Wqkv.weight,0.03934996945190607
resolved,0.002037536082302945,cumulative,0.01392336170084235,749.5229531614916,0.0003,768,3.6253762751026703e-16,normuon,1769472,0.0021288551108501856,3.919744794078667e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007086477101402006,386.0356689646498,2,2,0.layers.16.attn.Wqkv.weight,0.03934996945190607
resolved,0.000566318026807815,saved_segment,0.013157998359139143,747.9792576565353,0.0003,768,3.869654322696192e-16,normuon,1769472,0.0006030705690492726,3.822519179976653e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.000756396430805,302.60821518828726,2,2,0.layers.16.mlp.Wi.weight,0.049137633902637166
resolved,0.000566318026807815,cumulative,0.013157998359139143,747.9792576565353,0.0003,768,3.869654322696192e-16,normuon,1769472,0.0006030705690492726,3.822519179976653e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.000756396430805,302.60821518828726,2,2,0.layers.16.mlp.Wi.weight,0.049137633902637166
resolved,0.000879919889758424,saved_segment,0.007787967577896347,754.5732747619174,0.0003,768,9.329311279801012e-17,normuon,884736,0.0008876965601544958,3.7078201239417545e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.0003647177326678403,455.96815351900716,2,2,0.layers.16.mlp.Wo.weight,0.034746455727489176
resolved,0.000879919889758424,cumulative,0.007787967577896347,754.5732747619174,0.0003,768,9.329311279801012e-17,normuon,884736,0.0008876965601544958,3.7078201239417545e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.0003647177326678403,455.96815351900716,2,2,0.layers.16.mlp.Wo.weight,0.034746455727489176
resolved,0.0004046027867939513,saved_segment,0.007404304614414324,723.8647704233387,0.0003,768,6.238692863308746e-17,normuon,589824,0.00040964214124456535,3.692241045705229e-15,16,diagnostic-natural-normuon,"[768, 768]",0.0003658408184176594,409.6229066329299,2,2,0.layers.17.attn.Wo.weight,0.03844682666635757
resolved,0.0004046027867939513,cumulative,0.007404304614414324,723.8647704233387,0.0003,768,6.238692863308746e-17,normuon,589824,0.00040964214124456535,3.692241045705229e-15,16,diagnostic-natural-normuon,"[768, 768]",0.0003658408184176594,409.6229066329299,2,2,0.layers.17.attn.Wo.weight,0.03844682666635757
resolved,0.0008435538090915002,saved_segment,0.013908294786633916,741.4473611025594,0.0003,768,3.803538854367821e-16,normuon,1769472,0.0008751873047047539,3.951952061219959e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007434729239244845,349.95923643579044,2,2,0.layers.17.attn.Wqkv.weight,0.043690901890865046
resolved,0.0008435538090915002,cumulative,0.013908294786633916,741.4473611025594,0.0003,768,3.803538854367821e-16,normuon,1769472,0.0008751873047047539,3.951952061219959e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007434729239244845,349.95923643579044,2,2,0.layers.17.attn.Wqkv.weight,0.043690901890865046
resolved,0.0026641866265953726,saved_segment,0.013490311443987855,745.5818509902841,0.0003,768,3.7689843900241474e-16,normuon,1769472,0.002776372123522725,3.839865816948376e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007367186065311617,335.3054984716117,2,2,0.layers.17.mlp.Wi.weight,0.0455421611119419
resolved,0.0026641866265953726,cumulative,0.013490311443987855,745.5818509902841,0.0003,768,3.7689843900241474e-16,normuon,1769472,0.002776372123522725,3.839865816948376e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007367186065311617,335.3054984716117,2,2,0.layers.17.mlp.Wi.weight,0.0455421611119419
resolved,0.000512789892671942,saved_segment,0.007838034085447355,753.1110130549337,0.0003,768,9.345951655004023e-17,normuon,884736,0.0005164078825336339,3.807384371235613e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036536826728210755,460.2063897387042,2,2,0.layers.17.mlp.Wo.weight,0.0345061183634184
resolved,0.000512789892671942,cumulative,0.007838034085447355,753.1110130549337,0.0003,768,9.345951655004023e-17,normuon,884736,0.0005164078825336339,3.807384371235613e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036536826728210755,460.2063897387042,2,2,0.layers.17.mlp.Wo.weight,0.0345061183634184
resolved,0.0002450507628612101,saved_segment,0.0073257905995557,718.8059280391453,0.0003,768,6.228282888668813e-17,normuon,589824,0.0002475078280555255,3.908493361881474e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00036523037104904823,402.32334390565245,2,2,0.layers.18.attn.Wo.weight,0.03932220656351812
resolved,0.0002450507628612101,cumulative,0.0073257905995557,718.8059280391453,0.0003,768,6.228282888668813e-17,normuon,589824,0.0002475078280555255,3.908493361881474e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00036523037104904823,402.32334390565245,2,2,0.layers.18.attn.Wo.weight,0.03932220656351812
resolved,0.0003090748719160551,saved_segment,0.013551766507878848,747.5643659384232,0.0003,768,3.7150065163899303e-16,normuon,1769472,0.00032491268581676244,4.048260985298602e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007261676199172159,348.27160015258204,2,2,0.layers.18.attn.Wqkv.weight,0.0433116204235483
resolved,0.0003090748719160551,cumulative,0.013551766507878848,747.5643659384232,0.0003,768,3.7150065163899303e-16,normuon,1769472,0.00032491268581676244,4.048260985298602e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007261676199172159,348.27160015258204,2,2,0.layers.18.attn.Wqkv.weight,0.0433116204235483
resolved,0.0004720640218966987,saved_segment,0.013547046651213122,746.7599734438446,0.0003,768,3.739894359683737e-16,normuon,1769472,0.0004932949446742492,3.806015105699996e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007310324151335372,343.4124084233993,2,2,0.layers.18.mlp.Wi.weight,0.04420180882962273
resolved,0.0004720640218966987,cumulative,0.013547046651213122,746.7599734438446,0.0003,768,3.739894359683737e-16,normuon,1769472,0.0004932949446742492,3.806015105699996e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007310324151335372,343.4124084233993,2,2,0.layers.18.mlp.Wi.weight,0.04420180882962273
resolved,0.0006434795322504566,saved_segment,0.007844215845148233,753.8542470319187,0.0003,768,9.34376126116345e-17,normuon,884736,0.0006479730149852274,3.9008095143230876e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036528263657998776,461.14872593756024,2,2,0.layers.18.mlp.Wo.weight,0.03442405193888978
resolved,0.0006434795322504566,cumulative,0.007844215845148233,753.8542470319187,0.0003,768,9.34376126116345e-17,normuon,884736,0.0006479730149852274,3.9008095143230876e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.00036528263657998776,461.14872593756024,2,2,0.layers.18.mlp.Wo.weight,0.03442405193888978
resolved,0.0003881704305573428,saved_segment,0.007122430454437595,702.4034220871214,0.0003,768,6.229044210685726e-17,normuon,589824,0.00039255564373158746,3.7570319523855216e-15,16,diagnostic-natural-normuon,"[768, 768]",0.0003652750154442523,380.2038402303999,2,2,0.layers.19.attn.Wo.weight,0.04151329867734852
resolved,0.0003881704305573428,cumulative,0.007122430454437595,702.4034220871214,0.0003,768,6.229044210685726e-17,normuon,589824,0.00039255564373158746,3.7570319523855216e-15,16,diagnostic-natural-normuon,"[768, 768]",0.0003652750154442523,380.2038402303999,2,2,0.layers.19.attn.Wo.weight,0.04151329867734852
resolved,0.0027501386222782533,saved_segment,0.013854303917591177,741.2815981437017,0.0003,768,4.2089993243040685e-16,normuon,1769472,0.0030044417241560212,3.783252548354063e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0008227277685997601,283.5679275455069,2,2,0.layers.19.attn.Wqkv.weight,0.050354136052615774
resolved,0.0027501386222782533,cumulative,0.013854303917591177,741.2815981437017,0.0003,768,4.2089993243040685e-16,normuon,1769472,0.0030044417241560212,3.783252548354063e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0008227277685997601,283.5679275455069,2,2,0.layers.19.attn.Wqkv.weight,0.050354136052615774
resolved,0.00205059403582277,saved_segment,0.013316555893895013,749.0842539868061,0.0003,768,3.6461851765089387e-16,normuon,1769472,0.002126822510909971,3.814249970157825e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007127151997504116,349.101561041482,2,2,0.layers.19.mlp.Wi.weight,0.04399451671757038
resolved,0.00205059403582277,cumulative,0.013316555893895013,749.0842539868061,0.0003,768,3.6461851765089387e-16,normuon,1769472,0.002126822510909971,3.814249970157825e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007127151997504116,349.101561041482,2,2,0.layers.19.mlp.Wi.weight,0.04399451671757038
resolved,0.00048278380875913266,saved_segment,0.007812782336608811,754.579717119523,0.0003,768,9.333336386581319e-17,normuon,884736,0.000486838011653223,3.807825563396625e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.0003648750891730132,458.48277270127824,2,2,0.layers.19.mlp.Wo.weight,0.03457942902573476
resolved,0.00048278380875913266,cumulative,0.007812782336608811,754.579717119523,0.0003,768,9.333336386581319e-17,normuon,884736,0.000486838011653223,3.807825563396625e-15,16,diagnostic-natural-normuon,"[768, 1152]",0.0003648750891730132,458.48277270127824,2,2,0.layers.19.mlp.Wo.weight,0.03457942902573476
resolved,0.0006222987568492039,saved_segment,0.007470622815126555,737.9717864453125,0.0003,768,6.211650733049037e-17,normuon,589824,0.000629717759375464,3.781335317871733e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00036425505112910563,420.6321404118174,2,2,0.layers.2.attn.Wo.weight,0.0374197355137497
resolved,0.0006222987568492039,cumulative,0.007470622815126555,737.9717864453125,0.0003,768,6.211650733049037e-17,normuon,589824,0.000629717759375464,3.781335317871733e-15,16,diagnostic-natural-normuon,"[768, 768]",0.00036425505112910563,420.6321404118174,2,2,0.layers.2.attn.Wo.weight,0.0374197355137497
resolved,0.001768268338021857,saved_segment,0.01392690060252894,740.1070227800822,0.0003,768,3.8508410801068783e-16,normuon,1769472,0.001832591060463761,3.960063655458334e-15,16,diagnostic-natural-normuon,"[2304, 768]",0.0007527190300968896,342.32858122979303,2,2,0.layers.2.attn.Wqkv.weight,0.044787368213339895
